proj_name,proj_time,1,2,3,4,5,6,7,8,9,10,11,12,split
项目名称00176,2019-09-26-2022-03-31,10559861.83,10571884.66,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0
项目名称00177,2021-08-24-2022-02-18,74818.1,81455.21,91380.65,94200.46,97231.91,99802.78,108640.35,112676.61,117023.83,118849.57,124316.51,126774.95,0
项目名称00178,2019-07-15-2022-03-31,1760880,1766160,1776720,1784640,1795200,1808400,-99,1816320,1829520,1837440,1850640,1863840,0
项目名称00179,2021-08-24-2022-08-23,41673.62,42994.59,45145.35,47840.69,49488.7,49597.69,50984.01,52201.86,56660.32,58303.04,60938.05,63316.31,0
项目名称00180,2019-07-12-2022-03-31,2602622,2613622,2657622,2681822,2697222,2699422,2734622,2765422,2774222,2794022,2827022,2849022,0
项目名称00181,2021-08-24-2021-12-21,27096.81,30231.13,33633.25,37631.37,39164.94,41370.08,42814.86,43624.38,45908.22,47761.94,51249.88,52725.3,0
项目名称00182,2019-03-21-2022-03-31,6417213.26,6417361.86,6417855.21,6417966.03,6418102.85,6418166.22,6418308.47,6418406.33,6418545.14,6418613.33,6418791.63,6418889.01,0
项目名称00183,2021-08-24-2022-01-21,7629.28,9289.24,11000.93,13048.82,14258.78,15056.3,15641.08,16526.02,18457.75,18741.92,18741.93,18791.03,0
项目名称00184,2019-03-04-2022-03-31,55099312.4,56347938.33,57779325.27,58462546.01,58650970.52,58805618.71,59005065.23,59178023.54,59400856.15,59534890.18,59728697.39,59909211.7,0
项目名称00185,2021-10-08-2022-01-16,4541.97,4908.33,5576.15,6324.89,6742.05,7491.46,7760.17,8434.89,-99,-99,8912.28,8912.31,1
项目名称00186,2021-10-07-2022-01-08,48036.3,51258.12,56017.86,-99,-99,-99,-99,-99,-99,-99,-99,-99,0
项目名称00187,2021-10-06-2022-01-21,16098.81,40117.49,53556.6,57554.74,61449.46,64790.43,68836.91,71425.74,79059.67,93196.75,103222.38,110302.65,1
项目名称00188,2021-10-05-2022-02-18,920.13,6561.15,12080.8,15382.06,59884.74,62761.66,65892.83,68274.13,70459.85,71822.05,74671.78,76014.02,0
项目名称00189,2021-10-04-2022-01-16,10851.85,11514.18,13059.3,14562.28,15505.05,15965.12,16213.18,16323.78,-99,-99,-99,-99,0
项目名称00190,2020-12-18-2022-03-31,639992.11,654982.09,673191.17,686689.48,704389.05,717912.98,734945.99,747077.02,752415.82,764056.47,775687.61,780508.41,1
项目名称00191,2020-11-11-2022-03-31,753648.79,753780.63,753987.97,909343.61,1114696.51,1114799.82,1121904.7,1136186,1144195.07,1147734.93,1152881.2,1158559.19,0
项目名称00192,2020-08-27-2022-01-13,297220.67,297479.6,305000.93,310109.01,314040.23,318371.07,-99,-99,-99,323973.21,333140.73,337646.68,0
项目名称00193,2021-08-20-2022-02-16,21795.36,21891.29,21974.46,22043.88,22156.88,22257.38,-99,24077.6,24497.91,24579.21,25254.72,25420.95,0
项目名称00194,2020-08-24-2022-03-31,702707.66,703677.58,704324.12,705512.18,711673.09,715429.91,716950.41,718324.68,719025.88,719661.37,720535.07,721655.26,0
项目名称00195,2021-08-20-2021-12-01,94643.01,98045.54,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0
项目名称00196,2020-08-11-2022-03-31,1729212.72,1736643.68,1744308.45,-99,-99,-99,-99,-99,-99,-99,-99,-99,0
项目名称00197,2021-08-18-2022-10-20,638213.25,639385.65,641695.24,641973.87,642361.78,824356.03,991234.45,991351.54,991414.09,991851.31,992262.61,994347.02,0
项目名称00198,2021-08-18-2022-01-31,15774.22,16388.1,18247.24,19281.76,20178.19,22345.25,23139.31,23695.4,26441.81,27173.55,28205.34,28627.69,0
项目名称00199,2016-05-24-2022-03-31,1543127.48,1544884.31,1546754.93,1548922.39,1551117.98,1553362.08,1556267.18,1558033.7,1559408.97,1567487.41,1569558.55,1571579.07,0
项目名称00200,2016-05-24-2022-03-31,2887153.69,2888938.17,2889688.1,2890224.99,2890536.98,2896848.1,-99,2898194.77,2898531.47,2898933.58,2901221.55,2903722.96,0
项目名称00201,2016-05-24-2022-03-31,6219258.42,6219795.59,6220378.81,6220805.46,6221077.07,6221447.79,6221858.31,6222130.37,6222575.17,6222762.83,6223450.97,6224032.29,0
项目名称00202,2016-05-24-2022-03-31,24642073.18,24656153.12,24679570.02,24715029.44,24725821.96,24734364.21,24758930.33,24774790.57,24803892.51,24832120.54,24865588.96,24904845.28,0
项目名称00203,2016-05-24-2022-03-31,81181679.33,81549114.71,81812720.2,82141618.76,82402093.37,82645012,82901190.58,83213401.21,83531033.64,83767411.42,84057443.94,84320111.94,0
项目名称00204,2021-09-30-2022-02-03,9267.36,11864.74,16167.35,18009.48,19800.53,21894.2,26867.27,29839.02,34553.39,35971.45,39656.62,44763.24,0
项目名称00205,2021-09-29-2022-02-03,51844.43,64408.86,78439.78,81760.12,83280.66,84624.06,86415.7,88594.46,90787.47,92506.2,93845.85,95954.83,0
项目名称00206,2021-09-28-2021-12-30,118329.19,120323.95,121647.67,122611,123224.65,126045.45,127724.16,129572.65,134014.91,134984.49,136172.8,137245.95,0
项目名称00207,2021-09-27-2021-12-29,27925.09,30520.52,33448.2,37152.56,38804.84,40620.53,42574.09,44646.32,46652.42,48089.92,50919.28,53044.46,0
项目名称00208,2021-09-27-2021-12-29,184008.96,194372.7,211608.12,224912.07,244302.69,253914.18,272364.76,281823.27,293447.82,303789.52,314548.56,331941.26,1
项目名称00209,2020-07-13-2022-03-31,330145.9,334822.92,340841.56,347937.83,354516.5,359889.44,367020.84,377160.57,507296.59,757928.67,773468.85,781302.95,0
项目名称00210,2020-07-08-2022-03-31,1211470.75,1211528.11,1211809.21,1746995.02,1750017.89,1754538.97,1761843.82,1768606.07,1773850.04,1778168.3,1795237.78,1806792.69,0
项目名称00211,2020-07-08-2022-03-31,9548600.25,9588458.31,9599918.61,9606854.47,9613998.65,9621062.54,9629009.91,9636238.44,9643431.47,9662021.84,9679507.21,9689364.85,0
项目名称00212,2020-07-04-2022-03-31,3262565.91,3262587.5,3262827.21,3262852.25,3262859.25,3262951.35,3262965.88,3263020.14,3263095.36,3263139.15,3263265.62,3263317.31,0
项目名称00213,2020-06-23-2022-03-31,830227.56,837208.82,854568.23,864259.49,872525.43,878538.12,884436.15,891092.92,947476.39,952177.07,959106.43,965147.94,0
项目名称00214,2021-08-13-2022-02-15,78184.67,81449.67,85951.17,91127.07,93643.35,96288.51,101902.1,106532.95,122915.07,125864.65,129576.56,133806.98,0
项目名称00215,2021-08-13-2022-02-16,32919.09,34743.51,37163.05,37373.23,37452.87,37528.56,38647.57,38719.72,38792.29,38837,38851.66,38920.78,0
项目名称00216,2021-08-13-2022-12-31,68384.76,70323.67,72566.3,75347.65,204483.64,241570.63,252613.32,259569.81,261376.64,261619.52,262856.12,263903.91,0
项目名称00217,2021-08-12-2022-01-31,27158.93,43719.34,45714.21,46974.94,48580.84,49686.85,50525.61,52203.52,52964.07,54220.38,55212.8,55881.39,1
项目名称00218,2021-08-12-2022-01-10,28622.36,44826.76,46182.76,47282.78,48954.26,49839.48,50288.59,50621.22,50950.87,51038.72,51050.24,51055.84,0
项目名称00219,2021-09-24-2021-12-28,33068.81,36793.83,41109.91,44073.21,45981.26,47928.19,-99,-99,-99,-99,-99,-99,0
项目名称00220,2021-09-24-2021-12-28,37336.33,38731.35,41154.68,43024.93,43069.78,44838.08,-99,48129.68,50771.7,51663.74,53818.91,55783.8,0
项目名称00221,2021-09-24-2021-12-29,159352.82,162345.68,168851.02,174299.87,176550.01,177589.94,-99,-99,-99,-99,-99,-99,0
项目名称00222,2021-09-23-2021-12-27,57443.85,59965.85,72409.33,74558.45,76993.09,79083.46,81770.99,84702.25,88524.46,90515.78,94101.26,96133.36,0
项目名称00223,2021-09-23-2022-01-13,13766.2,15007.33,16438.65,17963.31,19931.67,20749.27,22865.12,23905.96,25139.69,26234.59,26248.79,26256.7,0
项目名称00224, 2020-05-11-2022-03-31,1540527.41,1540991.86,1541433.17,1541908.23,1542193.17,1542694.09,-99,-99,-99,-99,1558595.66,1563870.65,1
项目名称00225,2020-05-09-2022-03-31,5928963.86,5937007.91,5993884.11,6071583.41,6077378.17,6136119.31,6148096.11,6163247.73,6174343.39,6179450.02,6185166.99,6189223.22,0
项目名称00226,2020-04-26-2022-03-31,63378.21,63422.41,63607.7,63635.8,63662.41,63677.7,-99,-99,-99,-99,-99,-99,0
项目名称00227,2020-04-24-2022-03-31,5133923.93,5141464.46,5152223.68,5159447.71,5170730.56,5176300.35,5183294.01,5289590.11,5296878.47,5303955.25,5325406.88,5353664.61,0
项目名称00228,2020-04-16-2022-03-31,1828283.4,1833513.13,1837199.53,1906098.81,2152907.28,2234899.75,2334581.43,2511169.66,2514772.25,2519861.83,2532994.75,2545824.29,0
项目名称00229,2021-08-06-2022-12-31,338824.7,346776.07,374241.57,377471.73,388195.51,397790.09,401473.31,409022.65,421218.28,427683.18,647066.54,657502.71,0
项目名称00230,2021-08-06-2021-11-30,66257.48,68217.93,69459.61,69673.37,69829.33,76917.35,84851.52,90592.54,100361.53,106855.01,118329.4,122503.77,0
项目名称00231,2021-08-06-2022-02-16,66866.78,68128,69531.05,72300.19,73544.21,74305.96,78229.2,78721.5,79363.86,80520.64,81258.34,83122.31,1
项目名称00232,2021-08-03-2021-12-25,77321.39,80697.75,83056.1,85382.08,86912.29,87702.92,91402.63,95110.44,101886.42,103734.98,106182.26,107897.64,1
项目名称00233,2021-08-03-2022-02-15,202368.64,209493.06,215161.72,220296.43,-99,-99,-99,-99,-99,-99,-99,-99,0
项目名称00234,2021-09-18-2021-12-23,48896.96,52407.47,54726.85,56774.27,58559.98,59293.39,69511.74,71948.09,73336.33,74325.3,75546.22,76296.5,0
项目名称00235,2021-09-18-2021-12-27,79511.73,83752.04,89118.78,94901.08,100519.39,103819.4,108264.63,112093.8,117561.01,121467.39,127340.1,130107.32,1
项目名称00236,2021-09-18-2021-12-27,54329.37,56382.4,59730.47,64000.12,66893.7,69396.29,-99,-99,-99,-99,-99,-99,0
项目名称00237,2021-09-18-2021-12-28,40257.75,43078.74,45924.26,47793.6,49343.65,50045.61,52777.76,53383.96,53406.66,75638.53,78764.5,80666.3,1
项目名称00238,2021-09-18-2021-12-18,39560.92,42306.49,45884.97,49958.92,-99,-99,-99,-99,-99,-99,-99,-99,0
项目名称00239,2019-11-06-2022-03-31,1892115.5,1892314.31,1892864.26,1893176.7,1893398.61,1893693.8,-99,-99,-99,-99,-99,-99,0
项目名称00240,2019-08-31-2022-03-31,998333.16,998514.26,998913.82,999086.5,999297.01,999368.24,-99,-99,-99,-99,-99,-99,0
项目名称00241,2019-08-14-2022-03-31,474992.3,475350.45,475598.54,477257.3,479762.32,481430.15,485201.76,487417.92,488058.92,488628.27,488677.03,488808.63,0
项目名称00242,2019-08-10-2022-03-31,1136758.64,1141882.92,1148459.1,1152768.64,1157084.57,1160696.68,1165257.99,1167071.99,1167695.99,1168812.95,1169841.62,1170395.38,0
项目名称00243,2019-08-07-2022-03-31,1282661.66,1286738.63,1289528.74,1295142.78,1303037.48,1308651.93,1317745.1,1323977.06,1332518.9,1335344.23,1342549.44,1347516.73,0
项目名称00244,2021-07-30-2022-02-04,176678.7,198281.33,222028,234721.74,248469.17,259319.52,271466.37,283509.72,296360.5,311768.76,325962.13,336117.68,0
项目名称00245,2021-07-28-2022-02-19,76857.39,78159.59,79823.56,82350.45,83270.02,83854.52,85224.67,88859.49,90374.9,91595.06,92653.09,93627.5,0
项目名称00246,2021-07-28-2022-02-15,168053.85,183122.01,193009.06,210382.71,217699.64,225415.11,233041.96,239394.28,249778.9,254894.56,260738.3,-99,0
项目名称00247,2021-07-23-2022-12-31,92000,98000,110000,124000,138000,150000,164000,180000,192000,198000,232000,242000,0
项目名称00248,2021-09-16-2022-12-31,63759.84,68860.68,71703.04,73099.29,85348.64,88243.31,89885.94,91855.68,96015.79,98039.49,100969.41,102727.58,0
项目名称00249,2021-07-23-2022-07-23,28604.7,36826.23,62592.39,78664.37,87704.7,103650.14,175195.01,194177.01,217107.9,261922.35,286221.26,305973.95,0
项目名称00250,2021-09-15-2021-12-21,89995.99,94450.73,99039.4,124282.24,129879.95,136511.41,142494.71,146101.76,150552.06,153595.57,155861.42,157735.58,0
项目名称00251,2021-09-14-2021-12-21,125164.88,130304.63,138169.19,143550.47,148744.63,153212.5,160191.6,164666.47,170254.03,173277.86,179110.18,182527.24,0
项目名称00252,2021-09-13-2021-12-13,124223.56,128930.58,132876.61,161059.09,167604.18,171965.1,176732.11,180240.63,182837.64,184332.85,187924.17,190621.41,0
项目名称00253,2021-09-10-2021-12-10,77759.71,88107.64,113352.54,119051.78,124755.94,143464.15,162022.56,178731.99,182553.83,194612.15,213224.1,220601.62,0
项目名称00254,2019-02-18-2022-03-31,1050500,1061500,1083500,1127500,1138500,1138500,1138500,1138500,1138500,1138500,1138500,1138500,0
项目名称00255,2018-12-28-2022-03-31,17954618.52,17956592,17957995.45,17965420.31,17976320.61,17981486.3,17983192.13,17984785.02,18035834.41,18036924.67,18039464.16,18041212.82,0
项目名称00256,2021-07-19-2022-02-04,95327.69,95345.03,95362.88,95381.51,95382.19,95382.39,95398.12,95398.17,95402.67,95426.29,95429.79,-99,0
项目名称00257,2018-09-21-2022-03-31,6509727.64,6515054.51,6521219.81,6529485.09,6535174.56,6560408.61,6581428.88,6590689.76,6597840.15,6602550.84,6620895.55,6629045.93,0
项目名称00258,2018-08-13-2022-03-31,1201498.34,1201714.17,1205047.02,1207497.33,1209411.88,1211982,1217845.15,1220954.27,1226170.68,1228472.17,1234338.74,1237803.33,0
项目名称00259,2021-07-16-2022-01-07,121190.3,121600.11,121915.06,121965.78,122057.71,122103.01,122131.27,-99,-99,-99,-99,-99,0
项目名称00260,2018-08-10-2022-03-31,9524836.25,9548598.14,9565649.35,9934146.38,10944408.65,11505089.95,11536621.2,11705988.52,11727332.55,11757481.7,11802451.66,11836874.94,0
项目名称00261,2021-07-16-2021-12-07,43368.84,44146.35,46732.88,51851.55,58791.8,63278.59,67919.97,75145.31,80728.45,83620.66,89961.95,93202.84,0
项目名称00262,2021-07-15-2022-02-03,2875.32,3410.63,4615.78,5042.16,5726.62,6379.99,7363.78,8253.57,9399.37,10002.62,11679.91,11999.02,0
项目名称00263,2021-09-09-2021-12-22,83390.88,87477.66,93640.37,99290.26,102411.53,106467.45,111450.24,116359.04,119118.53,121992.07,126502.91,131128.37,0
项目名称00264,2021-09-06-2022-02-04,4365.99,5570.53,6789.97,7967.01,8736.08,10236.58,11346.71,12799.45,13600.89,17782.97,21324.01,24529.99,0
项目名称00265,2021-09-06-2022-01-17,2410.83,2448.65,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0
项目名称00266,2021-09-04-2021-12-07,278258.07,364961.99,371287.14,376284.33,381613.87,387078.76,442767.13,447135.69,450228.13,454198.75,484510.69,488653,0
项目名称00267,2021-07-08-2022-01-18,179098.74,183119.91,188254.78,196544,-99,-99,-99,-99,-99,-99,-99,-99,0
项目名称00268,2021-07-08-2021-12-07,81268.83,85306.52,91598.87,-99,-99,-99,-99,-99,-99,-99,-99,-99,0
项目名称00269,2021-07-07-2022-02-18,41072.97,42631.6,50046.68,50118.18,51183.24,51236.24,51294.24,51388.26,51468.37,51536.37,53363.38,53375.57,0
项目名称00270,2018-05-05-2022-03-31,11933538.35,12007631.38,12053302.64,12096018.77,12144799.92,12210823.41,12254412.39,12280492.73,12315305.86,12357843.26,12397222.88,12421391.84,0
项目名称00271,2021-07-07-2022-02-04,10099.79,10101.87,10211.92,10909.27,13682.52,15077.64,67277.85,69537.16,70150.24,71240.85,72127.32,-99,1
项目名称00272,2018-04-19-2022-03-31,12871024.65,12897402.84,13047877.43,13081373.45,13099344.58,13134337.27,13159484.74,13293736.41,13438214.18,13458857.86,13496060.41,13524947.04,0
项目名称00273,2018-03-07-2022-03-31,5583598.98,5583810.25,5584046.12,5586196.35,5590200.3,5590632.82,5608915.27,5610221.78,5620529.07,5621118.11,5621423.39,5622125.44,0
项目名称00274,2018-02-27-2022-03-31,17418924.16,17464811.57,17501855.91,17549457.01,17576975.13,17633145.2,17665210.73,17698771.24,17733484.02,17754019.97,17785912.07,17812956,1
项目名称00275,2018-02-27-2022-03-31,883126.87,899177.49,912280.67,925045.08,967370.45,997320.99,1022788.12,1027397.26,1038409.64,1043812.13,1059000.55,1065638.67,0
项目名称00276,2021-09-01-2021-12-06,20605.37,21304.4,22467.5,23131,24486.17,25426.11,27370.3,28103.95,28605.72,29279.91,30456.38,30970.1,0
项目名称00277,2021-08-31-2022-02-16,110695.93,113803.84,118773.4,121754.2,124006.2,124612.78,125439.69,125619.78,125972.38,126108.04,130822.53,133543.06,0
项目名称00278,2021-08-31-2021-12-01,92000.84,93731.07,95728.61,97275.16,98610.47,99818.86,102084.67,105702.42,106730.29,107903.17,110253.62,111752.77,0
项目名称00279,2021-08-30-2021-12-02,93587.51,115886.18,134461.51,142359.61,146743.87,151050.83,155530.51,159706.18,163414.3,166640,185319.08,208443.28,0
项目名称00280,2021-08-30-2021-12-01,68549.49,77561.9,79199.5,81510.89,82786.78,83867.76,94080.33,98825.45,100364.97,101679.18,105162.75,107195.18,0
项目名称00281,2021-06-29-2022-01-24,122435.82,125080.63,128027.22,129591.23,131335.39,132746.97,136113.53,137784.64,140007.16,141422.39,144330.34,145135.69,0
项目名称00282,2021-06-29-2021-12-05,76100.43,80144.82,86180.82,91064.28,104733.3,107390.66,110688.74,114814.11,118122.24,120939.7,123169.22,124292.25,0
项目名称00283,2021-06-29-2021-12-27,45719.79,45720.16,45750.45,45774.27,45779.23,45780.56,-99,-99,-99,-99,-99,-99,0
项目名称00284,2021-06-28-2022-03-31,1998223.19,1998306.3,1998448.03,1998655.49,1998705.53,1998896.92,1998954.92,1999018.03,1999176.47,1999278.06,1999295.07,1999376.3,0
项目名称00285,2021-06-24-2021-12-27,60544.23,66452.52,79829.31,90355.37,97060.21,102695.52,118717.99,121925.8,122168.88,122279.42,127727.94,138086.3,0
项目名称00286,2017-03-24-2022-03-31,45438584.75,45854256.95,46170560.29,46491730.29,46757662.7,47014705.14,47315157.46,47540759.75,47750600.82,47957352.14,48242118.42,48448786.59,0
项目名称00287,2017-03-24-2022-03-31,28951016.4,29027143,29083349.81,29143227.16,29188745.12,29683021.35,30206994.56,30265915.89,30326946.29,30384918.53,30455445.21,30505093.81,0
项目名称00288,2017-01-22-2022-03-31,2735002.46,2737007.61,2738346.03,2739186.11,2739769.91,2740102.94,-99,-99,-99,-99,-99,-99,0
项目名称00289,2016-05-24-2022-03-31,16518197.08,16519745.14,16521711.95,16523662.69,16524886.18,16526284.77,16528257.87,16529809.61,16531531.52,16532819.27,16534247.03,-99,0
项目名称00290,2016-05-24-2022-03-31,11808346.83,11810988.07,11814803.55,11828242.35,11829221.63,11830128.74,11833194.76,11838412.58,11840897.54,11843718.89,11845014.86,11848162.01,0
项目名称00291,2021-08-25-2022-02-03,6583.89,8575.87,15211.42,15663.5,15666.01,15669.51,-99,-99,-99,-99,-99,-99,0
项目名称00292,2021-08-25-2022-02-04,116946.76,117769.81,119683.24,120734.69,121600.02,122428.15,123497.78,124067.72,124884.4,125674.75,126229.45,126865.94,0
项目名称00293,2021-08-25-2021-12-07,11247.2,11448.21,11567.5,-99,-99,-99,-99,-99,-99,-99,-99,-99,0
项目名称00294,2021-08-25-2021-12-01,49577.81,51836.47,54457.78,66195,79958.95,82038.34,84346.6,86179.37,89505.05,91110.75,94850.44,96492.92,1
项目名称00295,2021-08-24-2021-12-18,87427.28,92984.36,114445.21,126838.94,131577.11,135045.77,139204.08,143017.68,146866.27,149657.85,152379.62,154629.54,0
项目名称00296,2021-06-16-2022-01-13,123884.98,123891.15,123899.42,123908.28,123914.88,123919.22,-99,-99,-99,123939.07,123944.07,123946.67,0
项目名称00297,2021-06-15-2029-06-15,289607.16,307403.83,329692.26,345706.89,372656.96,394380.38,416050.86,436438.03,472387.77,569512.2,749259.09,860309.73,0
项目名称00298,2021-06-10-2021-12-26,130973.87,131065.68,131353.99,131419.18,131476.74,131549.12,131631.01,131667.17,132555.34,135265.25,136855.95,139238.44,0
项目名称00299,2016-05-24-2022-03-31,10753081.39,10766735.09,10781293.92,10791427.2,10899840.01,10909681.91,10919655.35,10931576.02,10956098.58,10969496.17,10983591.73,10991431.82,1
项目名称00300,2021-06-09-2022-01-11,63010.99,63021.63,70535.75,71051.85,72081.35,77089.45,89133.13,89192.95,99458.27,99498.48,99514.39,99518.58,0
项目名称00301,2016-05-24-2022-03-31,121951902,122832345.4,123540343.9,124311991.8,124860720.7,125444885.3,126094626.4,126607381,127158549.4,127458867.2,127868983.1,128198191.8,0
项目名称00302,2021-06-07-2021-12-05,127564.15,129332.74,131155.13,132987,134999.48,136096.68,137406.63,138914.69,140551.1,141531.94,143845.98,145671.73,1
项目名称00303,2016-05-24-2022-03-31,13351032.72,13351784.35,13352326.92,13353558.11,13353958.42,13354970.3,13355518.82,13356197.43,13356562.53,13357276.53,13358520.79,13359025.86,1
项目名称00304,2016-05-24-2022-03-31,5978206.18,6002256.7,6018782.69,6038743.64,6055342.94,6121272.07,6182622.4,6478186.51,6568332.14,6591144.59,6615385.22,6630099,0
项目名称00305,2016-05-24-2022-03-31,34167492.39,34299850.4,34397157.17,34515377.31,34600623.65,34679756.08,34771121.59,34880559.35,34999040.65,35076393.35,35176488.06,35275347.88,0
项目名称00306,2021-08-21-2022-02-15,36488.93,38398.8,44461.16,52944.92,54829.97,54839.2,54954.82,54968.33,55023.38,55126.07,55147.77,55159.97,0
